Timestamp,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed
1961-04-27,0.620,Yes,92.000,Yes
1961-04-28,0.620,Yes,92.000,Yes
1961-04-29,0.620,Yes,92.000,Yes
1961-04-30,0.620,Yes,92.000,Yes
1961-05-01,0.650,Yes,98.000,Yes
1961-05-02,0.650,Yes,98.000,Yes
1961-05-03,0.650,Yes,98.000,Yes
1961-05-04,0.650,Yes,98.000,Yes
1961-05-05,0.620,Yes,92.000,Yes
1961-05-06,0.570,Yes,82.000,Yes
1961-05-07,0.550,Yes,79.000,Yes
1961-05-08,0.540,Yes,78.000,Yes
1961-05-09,0.540,Yes,78.000,Yes
1961-05-10,0.540,Yes,78.000,Yes
1961-05-11,0.540,Yes,78.000,Yes
1961-05-12,0.570,Yes,82.000,Yes
1961-05-13,0.610,Yes,90.000,Yes
1961-05-14,0.680,Yes,104.000,Yes
1961-05-15,0.810,Yes,130.000,Yes
1961-05-16,0.810,Yes,142.000,Yes
1961-05-17,0.810,Yes,230.000,Yes
1961-05-18,0.810,Yes,230.000,Yes
1961-05-19,0.810,Yes,233.000,Yes
1961-05-20,0.740,Yes,300.000,Yes
1961-05-21,0.700,Yes,370.000,Yes
1961-05-22,0.670,Yes,400.000,Yes
1961-05-23,0.640,Yes,400.000,Yes
1961-05-24,0.610,Yes,400.000,Yes
1961-05-25,0.580,Yes,400.000,Yes
1961-05-26,0.530,Yes,360.000,Yes
1961-05-27,0.500,Yes,210.000,Yes
1961-05-28,0.500,Yes,200.000,Yes
1961-05-29,0.500,Yes,190.000,Yes
1961-05-30,0.500,Yes,180.000,Yes
1961-05-31,0.540,Yes,170.000,Yes
1961-06-01,0.590,Yes,170.000,Yes
1961-06-02,0.600,Yes,170.000,Yes
1961-06-03,0.650,Yes,180.000,Yes
1961-06-04,0.720,Yes,180.000,Yes
1961-06-05,1.260,Yes,382.000,Yes
1961-06-06,2.800,Yes,1180.000,Yes
1961-06-07,3.000,Yes,1180.000,Yes
1961-06-08,3.000,Yes,1180.000,Yes
1961-06-09,3.000,Yes,1180.000,Yes
1961-06-10,3.000,Yes,1170.000,Yes
1961-06-11,2.950,Yes,1110.000,Yes
1961-06-12,2.750,Yes,965.000,Yes
1961-06-13,2.550,Yes,865.000,Yes
1961-06-14,2.550,Yes,865.000,Yes
1961-06-15,2.550,Yes,865.000,Yes
1961-06-16,2.550,Yes,865.000,Yes
1961-06-17,2.500,Yes,840.000,Yes
1961-06-18,2.500,Yes,840.000,Yes
1961-06-19,2.500,Yes,840.000,Yes
1961-06-20,2.500,Yes,840.000,Yes
1961-06-21,2.500,Yes,840.000,Yes
1961-06-22,2.600,Yes,890.000,Yes
1961-06-23,2.830,Yes,1010.000,Yes
1961-06-24,2.840,Yes,1010.000,Yes
1961-06-25,2.870,Yes,1030.000,Yes
1961-06-26,2.870,Yes,1040.000,Yes
1961-06-27,2.900,Yes,1090.000,Yes
1961-06-28,2.900,Yes,1090.000,Yes
1961-06-29,3.250,Yes,1390.000,Yes
1961-06-30,3.800,Yes,1810.000,Yes
1961-07-01,4.260,Yes,2200.000,Yes
1961-07-02,4.640,Yes,2410.000,Yes
1961-07-03,4.640,Yes,2410.000,Yes
1961-07-04,4.640,Yes,2410.000,Yes
1961-07-05,4.640,Yes,2410.000,Yes
1961-07-06,4.120,Yes,1940.000,Yes
1961-07-07,3.780,Yes,1610.000,Yes
1961-07-08,3.520,Yes,1370.000,Yes
1961-07-09,3.060,Yes,1130.000,Yes
1961-07-10,3.060,Yes,1130.000,Yes
