Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,987101,Water Level,Manual,1985-07-13T00:00Z,0.06,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-14T00:00Z,0.1,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-15T00:00Z,0.16,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-16T00:00Z,0.23,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-17T00:00Z,0.26,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-18T00:00Z,0.31,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-19T00:00Z,0.35,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-20T00:00Z,0.37,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-21T00:00Z,0.37,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-22T00:00Z,0.36,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-23T00:00Z,0.35,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-24T00:00Z,0.31,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-25T00:00Z,0.26,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-26T00:00Z,0.19,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-27T00:00Z,0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-28T00:00Z,0.15,m,O,Raw - Not Yet Reviewed,Unverified data
